file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\structural\decorator\LuxuryCar.java,com.design_pattern.structural.decorator.LuxuryCar,class,2,3,1,2,2,2,0,2,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\structural\flyweight\Shape.java,com.design_pattern.structural.flyweight.Shape,interface,0,4,4,0,1,1,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\behavioral\command\FileSystemReciever.java,com.design_pattern.behavioral.command.FileSystemReciever,interface,0,7,7,0,3,1,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\linkedlist\MergeLinkedList_AlternatePosition.java,com.linkedlist.MergeLinkedList_AlternatePosition,class,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\behavioral\command\FileSystemReceiverUtil.java,com.design_pattern.behavioral.command.FileSystemReceiverUtil,class,3,4,1,3,2,1,0,3,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,3,0,1,1,1,1,0,0,0,13,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\binary\CustomMaximumLevelSum.java,com.binary.CustomMaximumLevelSum,class,3,4,1,3,9,1,0,3,0,0.33333334,NaN,NaN,2,2,1,1,0,0,1,0,0,0,6,6,0,0,0,6,0,0,5,76,1,1,3,0,1,5,19,37,7,23,2,0,1,0,32,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\behavioral\chainofresponsibility\Currency.java,com.design_pattern.behavioral.chainofresponsibility.Currency,class,0,5,5,0,2,1,0,0,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\behavioral\mediator\ChatMediatorImp.java,com.design_pattern.behavioral.mediator.ChatMediatorImp,class,2,3,1,2,5,1,0,2,0,0,1,1,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,16,0,1,1,0,0,0,0,1,0,1,2,0,0,0,11,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\creational\builder\Computer.java,com.design_pattern.creational.builder.Computer$ComputerBuilder,innerclass,2,2,0,2,4,1,0,1,4,0.6875,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,22,3,0,0,0,0,1,0,4,1,4,0,0,0,0,15,9,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\sorting\HeapSorting.java,com.sorting.HeapSorting,class,2,3,1,2,12,1,0,6,6,0,NaN,NaN,4,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,45,0,3,1,0,0,2,19,19,8,13,1,0,0,0,16,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\linkedlist\AddTwoLinkedList.java,com.linkedlist.AddTwoLinkedList,class,2,3,1,2,13,1,0,4,3,0.6666667,0,0,3,1,1,0,0,2,3,0,0,0,1,1,0,0,0,1,0,0,0,64,1,2,8,0,3,5,15,24,3,9,2,0,1,0,24,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\sorting\BucketSort.java,com.sorting.BucketSort,class,2,3,1,2,6,1,0,3,1,0,NaN,NaN,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,24,0,4,0,0,0,2,20,10,3,8,2,0,0,0,13,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\behavioral\command\WindowFileSystemReciever.java,com.design_pattern.behavioral.command.WindowFileSystemReciever,class,1,2,1,1,3,1,0,1,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\structural\facade\HelperFacade.java,com.design_pattern.structural.facade.HelperFacade$ReportTypes,enum,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\exam\algorithm\Polygon.java,com.exam.algorithm.Polygon,class,2,3,1,2,13,1,0,8,1,0.44444445,NaN,NaN,3,3,1,2,0,0,1,0,0,0,3,3,0,0,0,3,3,0,5,52,4,2,7,0,1,2,18,18,1,14,2,0,0,0,25,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\array\CountNumberOccurrence.java,com.array.CountNumberOccurrence,class,2,3,1,2,15,1,0,4,6,0,0,0,4,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,44,10,0,5,0,2,0,29,7,15,7,2,0,0,0,18,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\array\rearrangement\PartitionProblemDynamicProgramming.java,com.array.rearrangement.PartitionProblemDynamicProgramming,class,3,4,1,3,9,1,0,2,1,0,0,0,2,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,30,1,5,1,0,0,2,23,14,11,9,3,0,0,0,22,1,0
