file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\dockerclient\ImagePullTest.java,org.testcontainers.dockerclient.ImagePullTest,parameters/0,FALSE,16,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,9,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\wait\strategy\WaitStrategy.java,org.testcontainers.containers.wait.strategy.WaitStrategy,withStartupTimeout/1[java.time.Duration],FALSE,8,1,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\wait\strategy\WaitStrategy.java,org.testcontainers.containers.wait.strategy.WaitStrategy,waitUntilReady/1[org.testcontainers.containers.wait.strategy.WaitStrategyTarget],FALSE,6,1,4,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mssqlserver\src\test\java\org\testcontainers\junit\mssqlserver\CustomizableMSSQLServerTest.java,org.testcontainers.junit.mssqlserver.CustomizableMSSQLServerTest,testSqlServerConnection/0,FALSE,18,2,0,0,0,1,7,8,0,3,0,7,0,0,0,0,1,0,2,2,3,0,1,0,0,0,32,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\jarFileTest\java\org\testcontainers\AbstractJarFileTest.java,org.testcontainers.AbstractJarFileTest,(initializer 1),FALSE,14,0,2,0,2,2,7,11,0,3,0,7,0,0,0,0,1,0,3,0,4,0,1,0,0,0,13,8,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\dockerclient\DockerClientProviderStrategy.java,org.testcontainers.dockerclient.DockerClientProviderStrategy$Anonymous1,test/1[org.testcontainers.dockerclient.DockerClientProviderStrategy],FALSE,236,1,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\images\builder\dockerfile\traits\EntryPointStatementTrait.java,org.testcontainers.images.builder.dockerfile.traits.EntryPointStatementTrait,entryPoint/1[java.lang.String],FALSE,7,3,2,0,2,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,65536,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\images\builder\dockerfile\traits\EntryPointStatementTrait.java,org.testcontainers.images.builder.dockerfile.traits.EntryPointStatementTrait,entryPoint/1[java.lang.String[]],FALSE,11,3,2,0,2,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,65536,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\PortForwardingContainer.java,org.testcontainers.containers.PortForwardingContainer,createSSHSession/0,FALSE,31,5,8,0,8,2,14,12,1,6,0,14,0,0,0,0,0,0,7,4,3,0,1,0,0,1,27,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\PortForwardingContainer.java,org.testcontainers.containers.PortForwardingContainer,"exposeHostPort/2[int,int]",FALSE,67,1,2,2,0,2,3,5,0,0,2,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,7,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\PortForwardingContainer.java,org.testcontainers.containers.PortForwardingContainer,reset/0,FALSE,84,1,2,1,1,2,3,8,0,0,0,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,6,0,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\PortForwardingContainer.java,org.testcontainers.containers.PortForwardingContainer,start/0,FALSE,73,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\PortForwardingContainer.java,org.testcontainers.containers.PortForwardingContainer,getNetwork/0,FALSE,77,1,2,2,0,1,8,3,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\PortForwardingContainer.java,org.testcontainers.containers.PortForwardingContainer,exposeHostPort/1[int],FALSE,62,2,2,1,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\hivemq\src\test\java\org\testcontainers\hivemq\ContainerWithFileInExtensionHomeIT.java,org.testcontainers.hivemq.ContainerWithFileInExtensionHomeIT$FileCheckerExtension,"extensionStop/2[org.testcontainers.hivemq.ExtensionStopInput,org.testcontainers.hivemq.ExtensionStopOutput]",FALSE,84,3,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\hivemq\src\test\java\org\testcontainers\hivemq\ContainerWithFileInExtensionHomeIT.java,org.testcontainers.hivemq.ContainerWithFileInExtensionHomeIT$FileCheckerExtension,"extensionStart/2[org.testcontainers.hivemq.ExtensionStartInput,org.testcontainers.hivemq.ExtensionStartOutput]",FALSE,60,6,0,0,0,2,10,15,0,8,2,10,0,0,0,0,0,0,2,0,4,0,2,0,0,2,17,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\DockerImageNameCompatibilityTest.java,org.testcontainers.utility.DockerImageNameCompatibilityTest,testImageWithAutomaticCompatibilityForFullPath/0,FALSE,37,2,2,0,2,1,3,4,0,1,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,14,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\DockerImageNameCompatibilityTest.java,org.testcontainers.utility.DockerImageNameCompatibilityTest,testAssertMethodAcceptsCompatible/0,FALSE,82,2,3,0,3,1,3,4,0,1,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,9,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\DockerImageNameCompatibilityTest.java,org.testcontainers.utility.DockerImageNameCompatibilityTest,testImageWithClaimedCompatibilityAndVersion/0,FALSE,52,2,3,0,3,1,4,4,0,1,0,4,0,0,0,0,0,0,4,0,1,0,0,0,0,0,13,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\DockerImageNameCompatibilityTest.java,org.testcontainers.utility.DockerImageNameCompatibilityTest,testImageWithClaimedCompatibilityForVersion/0,FALSE,71,2,3,0,3,1,5,8,0,1,0,5,0,0,0,0,0,0,12,0,1,0,0,0,0,0,13,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\DockerImageNameCompatibilityTest.java,org.testcontainers.utility.DockerImageNameCompatibilityTest,testAssertMethodRejectsIncompatible/0,FALSE,88,2,2,0,2,1,5,6,0,1,0,5,0,0,0,0,0,0,3,0,1,0,0,0,0,0,19,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\DockerImageNameCompatibilityTest.java,org.testcontainers.utility.DockerImageNameCompatibilityTest,testPlainImage/0,FALSE,17,2,2,0,2,1,3,4,0,1,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,10,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\DockerImageNameCompatibilityTest.java,org.testcontainers.utility.DockerImageNameCompatibilityTest,testImageWithClaimedCompatibility/0,FALSE,44,2,3,0,3,1,5,5,0,1,0,5,0,0,0,0,0,0,6,0,1,0,0,0,0,0,12,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\DockerImageNameCompatibilityTest.java,org.testcontainers.utility.DockerImageNameCompatibilityTest,testNoTagTreatedAsWildcard/0,FALSE,24,2,2,0,2,1,4,5,0,1,0,4,0,0,0,0,0,0,5,0,1,0,0,0,0,0,13,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\DockerImageNameCompatibilityTest.java,org.testcontainers.utility.DockerImageNameCompatibilityTest,testImageWithClaimedCompatibilityForFullPath/0,FALSE,59,2,3,0,3,1,5,6,0,1,0,5,0,0,0,0,0,0,8,0,1,0,0,0,0,0,17,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\junit-jupiter\src\test\java\org\testcontainers\junit\jupiter\PostgresContainerTests.java,org.testcontainers.junit.jupiter.PostgresContainerTests,waits_until_postgres_accepts_jdbc_connections/0,FALSE,25,3,0,0,0,1,11,14,0,5,0,11,0,0,0,0,1,0,3,2,5,0,1,0,0,0,21,0,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\postgresql\src\test\java\org\testcontainers\jdbc\DatabaseDriverShutdownTest.java,org.testcontainers.jdbc.DatabaseDriverShutdownTest,shouldStopContainerWhenAllConnectionsClosed/0,FALSE,29,3,1,0,1,1,3,6,0,2,0,3,1,1,0,0,0,0,2,0,2,0,0,0,0,0,25,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\postgresql\src\test\java\org\testcontainers\jdbc\DatabaseDriverShutdownTest.java,org.testcontainers.jdbc.DatabaseDriverShutdownTest,shouldNotStopDaemonContainerWhenAllConnectionsClosed/0,FALSE,39,3,1,0,1,1,5,7,0,2,0,5,1,1,0,0,0,0,3,0,2,0,0,0,0,0,30,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\postgresql\src\test\java\org\testcontainers\jdbc\DatabaseDriverShutdownTest.java,org.testcontainers.jdbc.DatabaseDriverShutdownTest,testCleanup/0,FALSE,24,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\postgresql\src\test\java\org\testcontainers\jdbc\DatabaseDriverShutdownTest.java,org.testcontainers.jdbc.DatabaseDriverShutdownTest,getConnectionAndClose/1[java.lang.String],FALSE,49,0,2,2,0,1,2,5,0,1,1,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,15,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\images\DefaultPullPolicy.java,org.testcontainers.images.DefaultPullPolicy,"shouldPullCached/2[org.testcontainers.utility.DockerImageName,org.testcontainers.images.ImageData]",FALSE,15,2,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\containers\wait\internal\ExternalPortListeningCheckTest.java,org.testcontainers.containers.wait.internal.ExternalPortListeningCheckTest,singleListening/0,FALSE,39,2,2,0,2,1,4,5,0,2,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,11,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\containers\wait\internal\ExternalPortListeningCheckTest.java,org.testcontainers.containers.wait.internal.ExternalPortListeningCheckTest,multipleListening/0,FALSE,51,2,2,0,2,1,4,5,0,2,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,10,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\containers\wait\internal\ExternalPortListeningCheckTest.java,org.testcontainers.containers.wait.internal.ExternalPortListeningCheckTest,oneNotListening/0,FALSE,63,2,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\containers\wait\internal\ExternalPortListeningCheckTest.java,org.testcontainers.containers.wait.internal.ExternalPortListeningCheckTest,tearDown/0,FALSE,77,1,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\containers\wait\internal\ExternalPortListeningCheckTest.java,org.testcontainers.containers.wait.internal.ExternalPortListeningCheckTest,setUp/0,FALSE,27,3,1,0,1,1,5,8,0,0,0,5,0,0,0,0,0,0,1,3,4,0,0,0,0,0,13,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\ResourceReaperTest.java,org.testcontainers.utility.ResourceReaperTest$SimpleUsage,main/1[java.lang.String[]],FALSE,102,5,7,0,7,1,8,5,0,1,1,8,0,0,0,0,0,0,2,1,1,1,0,0,0,0,14,9,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\junit-jupiter\src\test\java\org\testcontainers\junit\jupiter\TestcontainersNestedRestartedContainerTests.java,org.testcontainers.junit.jupiter.TestcontainersNestedRestartedContainerTests$NestedTestCase,ids_should_not_change/0,FALSE,68,2,1,0,1,2,2,9,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11,0,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\junit-jupiter\src\test\java\org\testcontainers\junit\jupiter\TestcontainersNestedRestartedContainerTests.java,org.testcontainers.junit.jupiter.TestcontainersNestedRestartedContainerTests$NestedTestCase,both_containers_should_be_running/0,FALSE,41,3,2,0,2,2,4,10,0,0,0,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13,0,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\junit-jupiter\src\test\java\org\testcontainers\junit\jupiter\TestcontainersNestedRestartedContainerTests.java,org.testcontainers.junit.jupiter.TestcontainersNestedRestartedContainerTests$NestedTestCase,containers_should_not_be_the_same/0,FALSE,57,2,1,0,1,2,2,9,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13,0,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\dockerclient\RootlessDockerClientProviderStrategy.java,org.testcontainers.dockerclient.RootlessDockerClientProviderStrategy,getDescription/0,FALSE,86,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,9,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\dockerclient\RootlessDockerClientProviderStrategy.java,org.testcontainers.dockerclient.RootlessDockerClientProviderStrategy,resolveSocketPath/0,FALSE,31,2,3,0,3,1,8,11,3,2,0,8,2,1,0,0,0,0,4,0,2,1,2,0,0,2,11,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\dockerclient\RootlessDockerClientProviderStrategy.java,org.testcontainers.dockerclient.RootlessDockerClientProviderStrategy,tryEnv/0,FALSE,43,0,1,1,0,4,8,18,4,3,0,8,0,0,0,0,0,0,5,0,3,0,1,0,0,0,16,2,3,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\dockerclient\RootlessDockerClientProviderStrategy.java,org.testcontainers.dockerclient.RootlessDockerClientProviderStrategy,getTransportConfig/0,FALSE,76,1,0,0,0,1,6,3,1,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\dockerclient\RootlessDockerClientProviderStrategy.java,org.testcontainers.dockerclient.RootlessDockerClientProviderStrategy,tryFolder/1[java.nio.file.Path],FALSE,62,0,1,1,0,3,5,12,3,1,1,5,0,0,0,0,0,0,3,0,1,0,1,0,0,0,7,2,2,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\dockerclient\RootlessDockerClientProviderStrategy.java,org.testcontainers.dockerclient.RootlessDockerClientProviderStrategy,getPriority/0,FALSE,91,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\dockerclient\RootlessDockerClientProviderStrategy.java,org.testcontainers.dockerclient.RootlessDockerClientProviderStrategy,isApplicable/0,FALSE,81,0,0,0,0,2,2,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\images\builder\dockerfile\traits\VolumeStatementTrait.java,org.testcontainers.images.builder.dockerfile.traits.VolumeStatementTrait,volume/1[java.lang.String[]],FALSE,6,3,2,0,2,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,65536,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\utility\PathUtils.java,org.testcontainers.utility.PathUtils$Anonymous1,"postVisitDirectory/2[java.nio.file.Path,java.io.IOException]",FALSE,30,0,0,0,0,1,1,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\utility\PathUtils.java,org.testcontainers.utility.PathUtils$Anonymous1,"visitFile/2[java.nio.file.Path,java.nio.file.attribute.BasicFileAttributes]",FALSE,36,0,0,0,0,1,1,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\cockroachdb\src\main\java\org\testcontainers\containers\CockroachContainerProvider.java,org.testcontainers.containers.CockroachContainerProvider,supports/1[java.lang.String],FALSE,8,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\cockroachdb\src\main\java\org\testcontainers\containers\CockroachContainerProvider.java,org.testcontainers.containers.CockroachContainerProvider,newInstance/1[java.lang.String],FALSE,18,3,4,1,3,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\cockroachdb\src\main\java\org\testcontainers\containers\CockroachContainerProvider.java,org.testcontainers.containers.CockroachContainerProvider,newInstance/0,FALSE,13,2,1,0,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\utility\Versioning.java,org.testcontainers.utility.Versioning,isValid/0,FALSE,13,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\utility\Versioning.java,org.testcontainers.utility.Versioning,getSeparator/0,FALSE,15,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\containers\output\ContainerLogsTest.java,org.testcontainers.containers.output.ContainerLogsTest,getLogsReturnsStdErrToDate/0,FALSE,51,4,3,0,3,1,5,7,0,2,0,5,1,1,0,0,1,0,2,0,2,0,1,0,0,0,19,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\containers\output\ContainerLogsTest.java,org.testcontainers.containers.output.ContainerLogsTest,shortLivedContainer/0,FALSE,74,2,8,4,4,1,2,3,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,10,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\containers\output\ContainerLogsTest.java,org.testcontainers.containers.output.ContainerLogsTest,getLogsReturnsAllLogsToDate/0,FALSE,16,5,3,0,3,1,4,7,0,2,0,4,1,1,0,0,1,0,3,0,2,0,1,0,0,0,25,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\containers\output\ContainerLogsTest.java,org.testcontainers.containers.output.ContainerLogsTest,getLogsForLongRunningContainer/0,FALSE,63,4,3,0,3,1,6,8,0,2,0,6,1,1,0,0,1,0,2,1,2,0,1,0,0,0,22,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\containers\output\ContainerLogsTest.java,org.testcontainers.containers.output.ContainerLogsTest,longRunningContainer/0,FALSE,80,1,3,1,2,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\containers\output\ContainerLogsTest.java,org.testcontainers.containers.output.ContainerLogsTest,getLogsContainsBothOutputTypes/0,FALSE,26,4,3,0,3,1,5,8,0,2,0,5,1,1,0,0,1,0,4,0,2,0,1,0,0,0,18,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\containers\output\ContainerLogsTest.java,org.testcontainers.containers.output.ContainerLogsTest,getLogsReturnsStdOutToDate/0,FALSE,39,4,3,0,3,1,5,7,0,2,0,5,1,1,0,0,1,0,2,0,2,0,1,0,0,0,19,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mysql\src\test\java\org\testcontainers\containers\MySQLRootAccountTest.java,org.testcontainers.containers.MySQLRootAccountTest,testWithDB/1[org.testcontainers.containers.MySQLContainer<?>],FALSE,42,2,6,3,3,1,9,11,0,1,1,9,0,0,0,0,1,0,2,0,1,0,1,0,0,0,17,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mysql\src\test\java\org\testcontainers\containers\MySQLRootAccountTest.java,org.testcontainers.containers.MySQLRootAccountTest,testRootAccountUsageWithDefaultPassword/0,FALSE,28,3,1,0,1,1,2,3,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,14,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mysql\src\test\java\org\testcontainers\containers\MySQLRootAccountTest.java,org.testcontainers.containers.MySQLRootAccountTest,testRootAccountUsageWithEmptyPassword/0,FALSE,33,3,1,0,1,1,3,3,0,0,0,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,14,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mysql\src\test\java\org\testcontainers\containers\MySQLRootAccountTest.java,org.testcontainers.containers.MySQLRootAccountTest,params/0,FALSE,20,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mysql\src\test\java\org\testcontainers\containers\MySQLRootAccountTest.java,org.testcontainers.containers.MySQLRootAccountTest,testRootAccountUsageWithCustomPassword/0,FALSE,38,3,1,0,1,1,3,3,0,0,0,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,14,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\junit-jupiter\src\test\java\org\testcontainers\junit\jupiter\TestcontainersExtensionTests.java,org.testcontainers.junit.jupiter.TestcontainersExtensionTests$TestTestcontainersExtension,TestTestcontainersExtension/1[boolean],TRUE,58,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\junit-jupiter\src\test\java\org\testcontainers\junit\jupiter\TestcontainersExtensionTests.java,org.testcontainers.junit.jupiter.TestcontainersExtensionTests$TestTestcontainersExtension,isDockerAvailable/0,FALSE,62,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\hivemq\src\main\java\org\testcontainers\hivemq\HiveMQExtension.java,org.testcontainers.hivemq.HiveMQExtension,builder/0,FALSE,169,2,8,7,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\hivemq\src\main\java\org\testcontainers\hivemq\HiveMQExtension.java,org.testcontainers.hivemq.HiveMQExtension,"putSubclassesIntoJar/3[java.lang.String,java.lang.Class<?>,org.testcontainers.hivemq.JavaArchive]",FALSE,144,3,1,1,0,4,10,15,0,2,3,10,0,0,1,1,0,0,5,0,2,0,3,0,0,0,23,2,2,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\hivemq\src\main\java\org\testcontainers\hivemq\HiveMQExtension.java,org.testcontainers.hivemq.HiveMQExtension,getAdditionalClasses/0,FALSE,165,1,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\hivemq\src\main\java\org\testcontainers\hivemq\HiveMQExtension.java,org.testcontainers.hivemq.HiveMQExtension,createExtension/1[org.testcontainers.hivemq.HiveMQExtension],FALSE,91,8,4,1,3,4,25,23,1,6,1,25,2,1,1,0,0,0,6,0,6,1,2,0,0,0,36,0,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\hivemq\src\main\java\org\testcontainers\hivemq\HiveMQExtension.java,org.testcontainers.hivemq.HiveMQExtension,"HiveMQExtension/8[java.lang.String,java.lang.String,java.lang.String,int,int,boolean,java.lang.Class<?>,java.util.List<java.lang.Class<?>>]",TRUE,79,1,1,1,0,1,0,10,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,17,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\jdbc\src\main\java\org\testcontainers\jdbc\ContainerLessJdbcDelegate.java,org.testcontainers.jdbc.ContainerLessJdbcDelegate,createNewConnection/0,FALSE,28,1,1,0,1,2,2,9,1,0,0,2,0,0,0,0,1,0,2,0,0,0,1,0,0,0,14,4,1,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\jdbc\src\main\java\org\testcontainers\jdbc\ContainerLessJdbcDelegate.java,org.testcontainers.jdbc.ContainerLessJdbcDelegate,ContainerLessJdbcDelegate/1[java.sql.Connection],TRUE,22,0,2,2,0,1,0,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\vault\src\test\java\org\testcontainers\vault\VaultClientTest.java,org.testcontainers.vault.VaultClientTest,writeAndReadMultipleValues/0,FALSE,19,5,0,0,0,1,17,14,0,6,0,17,0,0,0,0,1,0,12,1,6,1,1,0,0,0,27,1,0,FALSE
